dni,nombre,edad,genero,altura
10000821,Persona821,40,F,1.71
10000822,Persona822,40,M,1.72
10000823,Persona823,40,F,1.73
10000824,Persona824,40,M,1.74
10000825,Persona825,40,F,1.75
10000826,Persona826,40,M,1.76
10000827,Persona827,40,F,1.77
10000828,Persona828,40,M,1.78
10000829,Persona829,40,F,1.79
10000830,Persona830,40,M,1.8
10000831,Persona831,40,F,1.81
10000832,Persona832,40,M,1.82
10000833,Persona833,40,F,1.83
10000834,Persona834,40,M,1.84
10000835,Persona835,40,F,1.85
10000836,Persona836,40,M,1.86
10000837,Persona837,40,F,1.87
10000838,Persona838,40,M,1.88
10000839,Persona839,40,F,1.89
10000840,Persona840,40,M,1.9
10000841,Persona841,40,F,1.91
10000842,Persona842,40,M,1.92
10000843,Persona843,40,F,1.93
10000844,Persona844,40,M,1.94
10000845,Persona845,40,F,1.95
10000846,Persona846,40,M,1.96
10000847,Persona847,40,F,1.97
10000848,Persona848,40,M,1.98
10000849,Persona849,40,F,1.99
10000850,Persona850,40,M,1.5
10000851,Persona851,40,F,1.51
10000852,Persona852,40,M,1.52
10000853,Persona853,40,F,1.53
10000854,Persona854,40,M,1.54
10000855,Persona855,40,F,1.55
10000856,Persona856,40,M,1.56
10000857,Persona857,40,F,1.57
10000858,Persona858,40,M,1.58
10000859,Persona859,40,F,1.59
10000860,Persona860,40,M,1.6
10000861,Persona861,40,F,1.61
10000862,Persona862,40,M,1.62
10000863,Persona863,40,F,1.63
10000864,Persona864,40,M,1.64
10000865,Persona865,40,F,1.65
10000866,Persona866,40,M,1.66
10000867,Persona867,40,F,1.67
10000868,Persona868,40,M,1.68
10000869,Persona869,40,F,1.69
10000870,Persona870,40,M,1.7
10000871,Persona871,40,F,1.71
10000872,Persona872,40,M,1.72
10000873,Persona873,40,F,1.73
10000874,Persona874,40,M,1.74
10000875,Persona875,40,F,1.75
10000876,Persona876,40,M,1.76
10000877,Persona877,40,F,1.77
10000878,Persona878,40,M,1.78
10000879,Persona879,40,F,1.79
10000880,Persona880,40,M,1.8
10000881,Persona881,40,F,1.81
10000882,Persona882,40,M,1.82
10000883,Persona883,40,F,1.83
10000884,Persona884,40,M,1.84
10000885,Persona885,40,F,1.85
10000886,Persona886,40,M,1.86
10000887,Persona887,40,F,1.87
10000888,Persona888,40,M,1.88
10000889,Persona889,40,F,1.89
10000890,Persona890,40,M,1.9
10000891,Persona891,40,F,1.91
10000892,Persona892,40,M,1.92
10000893,Persona893,40,F,1.93
10000894,Persona894,40,M,1.94
10000895,Persona895,40,F,1.95
10000896,Persona896,40,M,1.96
10000897,Persona897,40,F,1.97
10000898,Persona898,40,M,1.98
10000899,Persona899,40,F,1.99
10000900,Persona900,40,M,1.5
10000901,Persona901,40,F,1.51
10000902,Persona902,40,M,1.52
10000903,Persona903,40,F,1.53
10000904,Persona904,40,M,1.54
10000905,Persona905,40,F,1.55
10000906,Persona906,40,M,1.56
10000907,Persona907,40,F,1.57
10000908,Persona908,40,M,1.58
10000909,Persona909,40,F,1.59
10000910,Persona910,40,M,1.6
10000911,Persona911,40,F,1.61
10000912,Persona912,40,M,1.62
10000913,Persona913,40,F,1.63
10000914,Persona914,40,M,1.64
10000915,Persona915,40,F,1.65
10000916,Persona916,40,M,1.66
10000917,Persona917,40,F,1.67
10000918,Persona918,40,M,1.68
10000919,Persona919,40,F,1.69
10000920,Persona920,40,M,1.7
10000921,Persona921,40,F,1.71
10000922,Persona922,40,M,1.72
10000923,Persona923,40,F,1.73
10000924,Persona924,40,M,1.74
10000925,Persona925,40,F,1.75
10000926,Persona926,40,M,1.76
10000927,Persona927,40,F,1.77
10000928,Persona928,40,M,1.78
10000929,Persona929,40,F,1.79
10000930,Persona930,40,M,1.8
10000931,Persona931,40,F,1.81
10000932,Persona932,40,M,1.82
10000933,Persona933,40,F,1.83
10000934,Persona934,40,M,1.84
10000935,Persona935,40,F,1.85
10000936,Persona936,40,M,1.86
10000937,Persona937,40,F,1.87
10000938,Persona938,40,M,1.88
10000939,Persona939,40,F,1.89
10000940,Persona940,40,M,1.9
10000941,Persona941,40,F,1.91
10000942,Persona942,40,M,1.92
10000943,Persona943,40,F,1.93
10000944,Persona944,40,M,1.94
10000945,Persona945,40,F,1.95
10000946,Persona946,40,M,1.96
10000947,Persona947,40,F,1.97
10000948,Persona948,40,M,1.98
10000949,Persona949,40,F,1.99
10000950,Persona950,40,M,1.5
10000951,Persona951,40,F,1.51
10000952,Persona952,40,M,1.52
10000953,Persona953,40,F,1.53
10000954,Persona954,40,M,1.54
10000955,Persona955,40,F,1.55
10000956,Persona956,40,M,1.56
10000957,Persona957,40,F,1.57
10000958,Persona958,40,M,1.58
10000959,Persona959,40,F,1.59
10000960,Persona960,40,M,1.6
10000961,Persona961,40,F,1.61
10000962,Persona962,40,M,1.62
10000963,Persona963,40,F,1.63
10000964,Persona964,40,M,1.64
10000965,Persona965,40,F,1.65
10000966,Persona966,40,M,1.66
10000967,Persona967,40,F,1.67
10000968,Persona968,40,M,1.68
10000969,Persona969,40,F,1.69
10000970,Persona970,40,M,1.7
10000971,Persona971,40,F,1.71
10000972,Persona972,40,M,1.72
10000973,Persona973,40,F,1.73
10000974,Persona974,40,M,1.74
10000975,Persona975,40,F,1.75
10000976,Persona976,40,M,1.76
10000977,Persona977,40,F,1.77
10000978,Persona978,40,M,1.78
10000979,Persona979,40,F,1.79
10000980,Persona980,40,M,1.8
10000981,Persona981,40,F,1.81
10000982,Persona982,40,M,1.82
10000983,Persona983,40,F,1.83
10000984,Persona984,40,M,1.84
10000985,Persona985,40,F,1.85
10000986,Persona986,40,M,1.86
10000987,Persona987,40,F,1.87
10000988,Persona988,40,M,1.88
10000989,Persona989,40,F,1.89
10000990,Persona990,40,M,1.9
10000991,Persona991,40,F,1.91
10000992,Persona992,40,M,1.92
10000993,Persona993,40,F,1.93
10000994,Persona994,40,M,1.94
10000995,Persona995,40,F,1.95
10000996,Persona996,40,M,1.96
10000997,Persona997,40,F,1.97
10000998,Persona998,40,M,1.98
10000999,Persona999,40,F,1.99
10001000,Persona1000,50,M,1.5
10001001,Persona1001,50,F,1.51
10001002,Persona1002,50,M,1.52
10001003,Persona1003,50,F,1.53
10001004,Persona1004,50,M,1.54
10001005,Persona1005,50,F,1.55
10001006,Persona1006,50,M,1.56
10001007,Persona1007,50,F,1.57
10001008,Persona1008,50,M,1.58
10001009,Persona1009,50,F,1.59
10001010,Persona1010,50,M,1.6
10001011,Persona1011,50,F,1.61
10001012,Persona1012,50,M,1.62
10001013,Persona1013,50,F,1.63
10001014,Persona1014,50,M,1.64
10001015,Persona1015,50,F,1.65
10001016,Persona1016,50,M,1.66
10001017,Persona1017,50,F,1.67
10001018,Persona1018,50,M,1.68
10001019,Persona1019,50,F,1.69
10001020,Persona1020,50,M,1.7
10001021,Persona1021,50,F,1.71
10001022,Persona1022,50,M,1.72
10001023,Persona1023,50,F,1.73
10001024,Persona1024,50,M,1.74
10001025,Persona1025,50,F,1.75
10001026,Persona1026,50,M,1.76
10001027,Persona1027,50,F,1.77
10001028,Persona1028,50,M,1.78
10001029,Persona1029,50,F,1.79
10001030,Persona1030,50,M,1.8
10001031,Persona1031,50,F,1.81
10001032,Persona1032,50,M,1.82
10001033,Persona1033,50,F,1.83
10001034,Persona1034,50,M,1.84
10001035,Persona1035,50,F,1.85
10001036,Persona1036,50,M,1.86
10001037,Persona1037,50,F,1.87
10001038,Persona1038,50,M,1.88
10001039,Persona1039,50,F,1.89
10001040,Persona1040,50,M,1.9
10001041,Persona1041,50,F,1.91
10001042,Persona1042,50,M,1.92
10001043,Persona1043,50,F,1.93
10001044,Persona1044,50,M,1.94
10001045,Persona1045,50,F,1.95
10001046,Persona1046,50,M,1.96
10001047,Persona1047,50,F,1.97
10001048,Persona1048,50,M,1.98
10001049,Persona1049,50,F,1.99
10001050,Persona1050,50,M,1.5
10001051,Persona1051,50,F,1.51
10001052,Persona1052,50,M,1.52
10001053,Persona1053,50,F,1.53
10001054,Persona1054,50,M,1.54
10001055,Persona1055,50,F,1.55
10001056,Persona1056,50,M,1.56
10001057,Persona1057,50,F,1.57
10001058,Persona1058,50,M,1.58
10001059,Persona1059,50,F,1.59
10001060,Persona1060,50,M,1.6
10001061,Persona1061,50,F,1.61
10001062,Persona1062,50,M,1.62
10001063,Persona1063,50,F,1.63
10001064,Persona1064,50,M,1.64
10001065,Persona1065,50,F,1.65
10001066,Persona1066,50,M,1.66
10001067,Persona1067,50,F,1.67
10001068,Persona1068,50,M,1.68
10001069,Persona1069,50,F,1.69
10001070,Persona1070,50,M,1.7
10001071,Persona1071,50,F,1.71
10001072,Persona1072,50,M,1.72
10001073,Persona1073,50,F,1.73
10001074,Persona1074,50,M,1.74
10001075,Persona1075,50,F,1.75
10001076,Persona1076,50,M,1.76
10001077,Persona1077,50,F,1.77
10001078,Persona1078,50,M,1.78
10001079,Persona1079,50,F,1.79
10001080,Persona1080,50,M,1.8
10001081,Persona1081,50,F,1.81
10001082,Persona1082,50,M,1.82
10001083,Persona1083,50,F,1.83
10001084,Persona1084,50,M,1.84
10001085,Persona1085,50,F,1.85
10001086,Persona1086,50,M,1.86
10001087,Persona1087,50,F,1.87
10001088,Persona1088,50,M,1.88
10001089,Persona1089,50,F,1.89
10001090,Persona1090,50,M,1.9
10001091,Persona1091,50,F,1.91
10001092,Persona1092,50,M,1.92
10001093,Persona1093,50,F,1.93
10001094,Persona1094,50,M,1.94
10001095,Persona1095,50,F,1.95
10001096,Persona1096,50,M,1.96
10001097,Persona1097,50,F,1.97
10001098,Persona1098,50,M,1.98
10001099,Persona1099,50,F,1.99
10001100,Persona1100,50,M,1.5
10001101,Persona1101,50,F,1.51
10001102,Persona1102,50,M,1.52
10001103,Persona1103,50,F,1.53
10001104,Persona1104,50,M,1.54
10001105,Persona1105,50,F,1.55
10001106,Persona1106,50,M,1.56
10001107,Persona1107,50,F,1.57
10001108,Persona1108,50,M,1.58
10001109,Persona1109,50,F,1.59
10001110,Persona1110,50,M,1.6
10001111,Persona1111,50,F,1.61
10001112,Persona1112,50,M,1.62
10001113,Persona1113,50,F,1.63
10001114,Persona1114,50,M,1.64
10001115,Persona1115,50,F,1.65
10001116,Persona1116,50,M,1.66
10001117,Persona1117,50,F,1.67
10001118,Persona1118,50,M,1.68
10001119,Persona1119,50,F,1.69
10001120,Persona1120,50,M,1.7
10001121,Persona1121,50,F,1.71
10001122,Persona1122,50,M,1.72
10001123,Persona1123,50,F,1.73
10001124,Persona1124,50,M,1.74
10001125,Persona1125,50,F,1.75
10001126,Persona1126,50,M,1.76
10001127,Persona1127,50,F,1.77
10001128,Persona1128,50,M,1.78
10001129,Persona1129,50,F,1.79
10001130,Persona1130,50,M,1.8
10001131,Persona1131,50,F,1.81
10001132,Persona1132,50,M,1.82
10001133,Persona1133,50,F,1.83
10001134,Persona1134,50,M,1.84
10001135,Persona1135,50,F,1.85
10001136,Persona1136,50,M,1.86
10001137,Persona1137,50,F,1.87
10001138,Persona1138,50,M,1.88
10001139,Persona1139,50,F,1.89
10001140,Persona1140,50,M,1.9
10001141,Persona1141,50,F,1.91
10001142,Persona1142,50,M,1.92
10001143,Persona1143,50,F,1.93
10001144,Persona1144,50,M,1.94
10001145,Persona1145,50,F,1.95
10001146,Persona1146,50,M,1.96
10001147,Persona1147,50,F,1.97
10001148,Persona1148,50,M,1.98
10001149,Persona1149,50,F,1.99
10001150,Persona1150,50,M,1.5
10001151,Persona1151,50,F,1.51
10001152,Persona1152,50,M,1.52
10001153,Persona1153,50,F,1.53
10001154,Persona1154,50,M,1.54
10001155,Persona1155,50,F,1.55
10001156,Persona1156,50,M,1.56
10001157,Persona1157,50,F,1.57
10001158,Persona1158,50,M,1.58
10001159,Persona1159,50,F,1.59
10001160,Persona1160,50,M,1.6
10001161,Persona1161,50,F,1.61
10001162,Persona1162,50,M,1.62
10001163,Persona1163,50,F,1.63
10001164,Persona1164,50,M,1.64
10001165,Persona1165,50,F,1.65
10001166,Persona1166,50,M,1.66
10001167,Persona1167,50,F,1.67
10001168,Persona1168,50,M,1.68
10001169,Persona1169,50,F,1.69
10001170,Persona1170,50,M,1.7
10001171,Persona1171,50,F,1.71
10001172,Persona1172,50,M,1.72
10001173,Persona1173,50,F,1.73
10001174,Persona1174,50,M,1.74
10001175,Persona1175,50,F,1.75
10001176,Persona1176,50,M,1.76
10001177,Persona1177,50,F,1.77
10001178,Persona1178,50,M,1.78
10001179,Persona1179,50,F,1.79
10001180,Persona1180,50,M,1.8
10001181,Persona1181,50,F,1.81
10001182,Persona1182,50,M,1.82
10001183,Persona1183,50,F,1.83
10001184,Persona1184,50,M,1.84
10001185,Persona1185,50,F,1.85
10001186,Persona1186,50,M,1.86
10001187,Persona1187,50,F,1.87
10001188,Persona1188,50,M,1.88
10001189,Persona1189,50,F,1.89
10001190,Persona1190,50,M,1.9
10001191,Persona1191,50,F,1.91
10001192,Persona1192,50,M,1.92
10001193,Persona1193,50,F,1.93
10001194,Persona1194,50,M,1.94
10001195,Persona1195,50,F,1.95
10001196,Persona1196,50,M,1.96
10001197,Persona1197,50,F,1.97
10001198,Persona1198,50,M,1.98
10001199,Persona1199,50,F,1.99
10001200,Persona1200,50,M,1.5
10001201,Persona1201,50,F,1.51
10001202,Persona1202,50,M,1.52
10001203,Persona1203,50,F,1.53
10001204,Persona1204,50,M,1.54
10001205,Persona1205,50,F,1.55
10001206,Persona1206,50,M,1.56
10001207,Persona1207,50,F,1.57
10001208,Persona1208,50,M,1.58
10001209,Persona1209,50,F,1.59
10001210,Persona1210,50,M,1.6
10001211,Persona1211,50,F,1.61
10001212,Persona1212,50,M,1.62
10001213,Persona1213,50,F,1.63
10001214,Persona1214,50,M,1.64
10001215,Persona1215,50,F,1.65
10001216,Persona1216,50,M,1.66
10001217,Persona1217,50,F,1.67
10001218,Persona1218,50,M,1.68
10001219,Persona1219,50,F,1.69
10001220,Persona1220,50,M,1.7
10001221,Persona1221,50,F,1.71
10001222,Persona1222,50,M,1.72
10001223,Persona1223,50,F,1.73
10001224,Persona1224,50,M,1.74
10001225,Persona1225,50,F,1.75
10001226,Persona1226,50,M,1.76
10001227,Persona1227,50,F,1.77
10001228,Persona1228,50,M,1.78
10001229,Persona1229,50,F,1.79
10001230,Persona1230,50,M,1.8
10001231,Persona1231,50,F,1.81
10001232,Persona1232,50,M,1.82
10001233,Persona1233,50,F,1.83
10001234,Persona1234,50,M,1.84
10001235,Persona1235,50,F,1.85
10001236,Persona1236,50,M,1.86
10001237,Persona1237,50,F,1.87
10001238,Persona1238,50,M,1.88
10001239,Persona1239,50,F,1.89
10001240,Persona1240,50,M,1.9
10001241,Persona1241,50,F,1.91
10001242,Persona1242,50,M,1.92
10001243,Persona1243,50,F,1.93
10001244,Persona1244,50,M,1.94
10001245,Persona1245,50,F,1.95
10001246,Persona1246,50,M,1.96
10001247,Persona1247,50,F,1.97
10001248,Persona1248,50,M,1.98
10001249,Persona1249,50,F,1.99
10001250,Persona1250,50,M,1.5
10001251,Persona1251,50,F,1.51
10001252,Persona1252,50,M,1.52
10001253,Persona1253,50,F,1.53
10001254,Persona1254,50,M,1.54
10001255,Persona1255,50,F,1.55
10001256,Persona1256,50,M,1.56
10001257,Persona1257,50,F,1.57
10001258,Persona1258,50,M,1.58
10001259,Persona1259,50,F,1.59
10001260,Persona1260,50,M,1.6
10001261,Persona1261,50,F,1.61
10001262,Persona1262,50,M,1.62
10001263,Persona1263,50,F,1.63
10001264,Persona1264,50,M,1.64
10001265,Persona1265,50,F,1.65
10001266,Persona1266,50,M,1.66
10001267,Persona1267,50,F,1.67
10001268,Persona1268,50,M,1.68
10001269,Persona1269,50,F,1.69
10001270,Persona1270,50,M,1.7
10001271,Persona1271,50,F,1.71
10001272,Persona1272,50,M,1.72
10001273,Persona1273,50,F,1.73
10001274,Persona1274,50,M,1.74
10001275,Persona1275,50,F,1.75
10001276,Persona1276,50,M,1.76
10001277,Persona1277,50,F,1.77
10001278,Persona1278,50,M,1.78
10001279,Persona1279,50,F,1.79
10001280,Persona1280,50,M,1.8
10001281,Persona1281,50,F,1.81
10001282,Persona1282,50,M,1.82
10001283,Persona1283,50,F,1.83
10001284,Persona1284,50,M,1.84
10001285,Persona1285,50,F,1.85
10001286,Persona1286,50,M,1.86
10001287,Persona1287,50,F,1.87
10001288,Persona1288,50,M,1.88
10001289,Persona1289,50,F,1.89
10001290,Persona1290,50,M,1.9
10001291,Persona1291,50,F,1.91
10001292,Persona1292,50,M,1.92
10001293,Persona1293,50,F,1.93
10001294,Persona1294,50,M,1.94
10001295,Persona1295,50,F,1.95
10001296,Persona1296,50,M,1.96
10001297,Persona1297,50,F,1.97
10001298,Persona1298,50,M,1.98
10001299,Persona1299,50,F,1.99
10001300,Persona1300,50,M,1.5
10001301,Persona1301,50,F,1.51
10001302,Persona1302,50,M,1.52
10001303,Persona1303,50,F,1.53
10001304,Persona1304,50,M,1.54
10001305,Persona1305,50,F,1.55
10001306,Persona1306,50,M,1.56
10001307,Persona1307,50,F,1.57
10001308,Persona1308,50,M,1.58
10001309,Persona1309,50,F,1.59
10001310,Persona1310,50,M,1.6
10001311,Persona1311,50,F,1.61
10001312,Persona1312,50,M,1.62
10001313,Persona1313,50,F,1.63
10001314,Persona1314,50,M,1.64
10001315,Persona1315,50,F,1.65
10001316,Persona1316,50,M,1.66
10001317,Persona1317,50,F,1.67
10001318,Persona1318,50,M,1.68
10001319,Persona1319,50,F,1.69
10001320,Persona1320,50,M,1.7
10001321,Persona1321,50,F,1.71
10001322,Persona1322,50,M,1.72
10001323,Persona1323,50,F,1.73
10001324,Persona1324,50,M,1.74
10001325,Persona1325,50,F,1.75
10001326,Persona1326,50,M,1.76
10001327,Persona1327,50,F,1.77
10001328,Persona1328,50,M,1.78
10001329,Persona1329,50,F,1.79
10001330,Persona1330,50,M,1.8
10001331,Persona1331,50,F,1.81
10001332,Persona1332,50,M,1.82
10001333,Persona1333,50,F,1.83
10001334,Persona1334,50,M,1.84
10001335,Persona1335,50,F,1.85
10001336,Persona1336,50,M,1.86
10001337,Persona1337,50,F,1.87
10001338,Persona1338,50,M,1.88
10001339,Persona1339,50,F,1.89
10001340,Persona1340,50,M,1.9
10001341,Persona1341,50,F,1.91
10001342,Persona1342,50,M,1.92
10001343,Persona1343,50,F,1.93
10001344,Persona1344,50,M,1.94
10001345,Persona1345,50,F,1.95
10001346,Persona1346,50,M,1.96
10001347,Persona1347,50,F,1.97
10001348,Persona1348,50,M,1.98
10001349,Persona1349,50,F,1.99
10001350,Persona1350,50,M,1.5
10001351,Persona1351,50,F,1.51
10001352,Persona1352,50,M,1.52
10001353,Persona1353,50,F,1.53
10001354,Persona1354,50,M,1.54
10001355,Persona1355,50,F,1.55
10001356,Persona1356,50,M,1.56
10001357,Persona1357,50,F,1.57
10001358,Persona1358,50,M,1.58
10001359,Persona1359,50,F,1.59
10001360,Persona1360,50,M,1.6
10001361,Persona1361,50,F,1.61
10001362,Persona1362,50,M,1.62
10001363,Persona1363,50,F,1.63
10001364,Persona1364,50,M,1.64
10001365,Persona1365,50,F,1.65
10001366,Persona1366,50,M,1.66
10001367,Persona1367,50,F,1.67
10001368,Persona1368,50,M,1.68
10001369,Persona1369,50,F,1.69
10001370,Persona1370,50,M,1.7
10001371,Persona1371,50,F,1.71
10001372,Persona1372,50,M,1.72
10001373,Persona1373,50,F,1.73
10001374,Persona1374,50,M,1.74
10001375,Persona1375,50,F,1.75
10001376,Persona1376,50,M,1.76
10001377,Persona1377,50,F,1.77
10001378,Persona1378,50,M,1.78
10001379,Persona1379,50,F,1.79
10001380,Persona1380,50,M,1.8
10001381,Persona1381,50,F,1.81
10001382,Persona1382,50,M,1.82
10001383,Persona1383,50,F,1.83
10001384,Persona1384,50,M,1.84
10001385,Persona1385,50,F,1.85
10001386,Persona1386,50,M,1.86
10001387,Persona1387,50,F,1.87
10001388,Persona1388,50,M,1.88
10001389,Persona1389,50,F,1.89
10001390,Persona1390,50,M,1.9
10001391,Persona1391,50,F,1.91
10001392,Persona1392,50,M,1.92
10001393,Persona1393,50,F,1.93
10001394,Persona1394,50,M,1.94
10001395,Persona1395,50,F,1.95
10001396,Persona1396,50,M,1.96
10001397,Persona1397,50,F,1.97
10001398,Persona1398,50,M,1.98
10001399,Persona1399,50,F,1.99
10001400,Persona1400,50,M,1.5
10001401,Persona1401,50,F,1.51
10001402,Persona1402,50,M,1.52
10001403,Persona1403,50,F,1.53
10001404,Persona1404,50,M,1.54
10001405,Persona1405,50,F,1.55
10001406,Persona1406,50,M,1.56
10001407,Persona1407,50,F,1.57
10001408,Persona1408,50,M,1.58
10001409,Persona1409,50,F,1.59
10001410,Persona1410,50,M,1.6
10001411,Persona1411,50,F,1.61
10001412,Persona1412,50,M,1.62
10001413,Persona1413,50,F,1.63
10001414,Persona1414,50,M,1.64
10001415,Persona1415,50,F,1.65
10001416,Persona1416,50,M,1.66
10001417,Persona1417,50,F,1.67
10001418,Persona1418,50,M,1.68
10001419,Persona1419,50,F,1.69
10001420,Persona1420,50,M,1.7
10001421,Persona1421,50,F,1.71
10001422,Persona1422,50,M,1.72
10001423,Persona1423,50,F,1.73
10001424,Persona1424,50,M,1.74
10001425,Persona1425,50,F,1.75
10001426,Persona1426,50,M,1.76
10001427,Persona1427,50,F,1.77
10001428,Persona1428,50,M,1.78
10001429,Persona1429,50,F,1.79
10001430,Persona1430,50,M,1.8
10001431,Persona1431,50,F,1.81
10001432,Persona1432,50,M,1.82
10001433,Persona1433,50,F,1.83
10001434,Persona1434,50,M,1.84
10001435,Persona1435,50,F,1.85
10001436,Persona1436,50,M,1.86
10001437,Persona1437,50,F,1.87
10001438,Persona1438,50,M,1.88
10001439,Persona1439,50,F,1.89
10001440,Persona1440,50,M,1.9
10001441,Persona1441,50,F,1.91
10001442,Persona1442,50,M,1.92
10001443,Persona1443,50,F,1.93
10001444,Persona1444,50,M,1.94
10001445,Persona1445,50,F,1.95
10001446,Persona1446,50,M,1.96
10001447,Persona1447,50,F,1.97
10001448,Persona1448,50,M,1.98
10001449,Persona1449,50,F,1.99
10001450,Persona1450,50,M,1.5
10001451,Persona1451,50,F,1.51
10001452,Persona1452,50,M,1.52
10001453,Persona1453,50,F,1.53
10001454,Persona1454,50,M,1.54
10001455,Persona1455,50,F,1.55
10001456,Persona1456,50,M,1.56
10001457,Persona1457,50,F,1.57
10001458,Persona1458,50,M,1.58
10001459,Persona1459,50,F,1.59
10001460,Persona1460,50,M,1.6
10001461,Persona1461,50,F,1.61
10001462,Persona1462,50,M,1.62
10001463,Persona1463,50,F,1.63
10001464,Persona1464,50,M,1.64
10001465,Persona1465,50,F,1.65
10001466,Persona1466,50,M,1.66
10001467,Persona1467,50,F,1.67
10001468,Persona1468,50,M,1.68
10001469,Persona1469,50,F,1.69
10001470,Persona1470,50,M,1.7
10001471,Persona1471,50,F,1.71
10001472,Persona1472,50,M,1.72
10001473,Persona1473,50,F,1.73
10001474,Persona1474,50,M,1.74
10001475,Persona1475,50,F,1.75
10001476,Persona1476,50,M,1.76
10001477,Persona1477,50,F,1.77
10001478,Persona1478,50,M,1.78
10001479,Persona1479,50,F,1.79
10001480,Persona1480,50,M,1.8
10001481,Persona1481,50,F,1.81
10001482,Persona1482,50,M,1.82
10001483,Persona1483,50,F,1.83
10001484,Persona1484,50,M,1.84
10001485,Persona1485,50,F,1.85
10001486,Persona1486,50,M,1.86
10001487,Persona1487,50,F,1.87
10001488,Persona1488,50,M,1.88
10001489,Persona1489,50,F,1.89
10001490,Persona1490,50,M,1.9
10001491,Persona1491,50,F,1.91
10001492,Persona1492,50,M,1.92
10001493,Persona1493,50,F,1.93
10001494,Persona1494,50,M,1.94
10001495,Persona1495,50,F,1.95
10001496,Persona1496,50,M,1.96
10001497,Persona1497,50,F,1.97
10001498,Persona1498,50,M,1.98
10001499,Persona1499,50,F,1.99
10001500,Persona1500,50,M,1.5
10001501,Persona1501,50,F,1.51
10001502,Persona1502,50,M,1.52
10001503,Persona1503,50,F,1.53
10001504,Persona1504,50,M,1.54
10001505,Persona1505,50,F,1.55
10001506,Persona1506,50,M,1.56
10001507,Persona1507,50,F,1.57
10001508,Persona1508,50,M,1.58
10001509,Persona1509,50,F,1.59
10001510,Persona1510,50,M,1.6
10001511,Persona1511,50,F,1.61
10001512,Persona1512,50,M,1.62
10001513,Persona1513,50,F,1.63
10001514,Persona1514,50,M,1.64
10001515,Persona1515,50,F,1.65
10001516,Persona1516,50,M,1.66
10001517,Persona1517,50,F,1.67
10001518,Persona1518,50,M,1.68
10001519,Persona1519,50,F,1.69
10001520,Persona1520,50,M,1.7
10001521,Persona1521,50,F,1.71
10001522,Persona1522,50,M,1.72
10001523,Persona1523,50,F,1.73
10001524,Persona1524,50,M,1.74
10001525,Persona1525,50,F,1.75
10001526,Persona1526,50,M,1.76
10001527,Persona1527,50,F,1.77
10001528,Persona1528,50,M,1.78
10001529,Persona1529,50,F,1.79
10001530,Persona1530,50,M,1.8
10001531,Persona1531,50,F,1.81
10001532,Persona1532,50,M,1.82
10001533,Persona1533,50,F,1.83
10001534,Persona1534,50,M,1.84
10001535,Persona1535,50,F,1.85
10001536,Persona1536,50,M,1.86
10001537,Persona1537,50,F,1.87
10001538,Persona1538,50,M,1.88
10001539,Persona1539,50,F,1.89
10001540,Persona1540,50,M,1.9
10001541,Persona1541,50,F,1.91
10001542,Persona1542,50,M,1.92
10001543,Persona1543,50,F,1.93
10001544,Persona1544,50,M,1.94
10001545,Persona1545,50,F,1.95
10001546,Persona1546,50,M,1.96
10001547,Persona1547,50,F,1.97
10001548,Persona1548,50,M,1.98
10001549,Persona1549,50,F,1.99
10001550,Persona1550,50,M,1.5
10001551,Persona1551,50,F,1.51
10001552,Persona1552,50,M,1.52
10001553,Persona1553,50,F,1.53
10001554,Persona1554,50,M,1.54
10001555,Persona1555,50,F,1.55
10001556,Persona1556,50,M,1.56
10001557,Persona1557,50,F,1.57
10001558,Persona1558,50,M,1.58
10001559,Persona1559,50,F,1.59
10001560,Persona1560,50,M,1.6
10001561,Persona1561,50,F,1.61
10001562,Persona1562,50,M,1.62
10001563,Persona1563,50,F,1.63
10001564,Persona1564,50,M,1.64
10001565,Persona1565,50,F,1.65
10001566,Persona1566,50,M,1.66
10001567,Persona1567,50,F,1.67
10001568,Persona1568,50,M,1.68
10001569,Persona1569,50,F,1.69
10001570,Persona1570,50,M,1.7
10001571,Persona1571,50,F,1.71
10001572,Persona1572,50,M,1.72
10001573,Persona1573,50,F,1.73
10001574,Persona1574,50,M,1.74
10001575,Persona1575,50,F,1.75
10001576,Persona1576,50,M,1.76
10001577,Persona1577,50,F,1.77
10001578,Persona1578,50,M,1.78
10001579,Persona1579,50,F,1.79
10001580,Persona1580,50,M,1.8
10001581,Persona1581,50,F,1.81
10001582,Persona1582,50,M,1.82
10001583,Persona1583,50,F,1.83
10001584,Persona1584,50,M,1.84
10001585,Persona1585,50,F,1.85
10001586,Persona1586,50,M,1.86
10001587,Persona1587,50,F,1.87
10001588,Persona1588,50,M,1.88
10001589,Persona1589,50,F,1.89
10001590,Persona1590,50,M,1.9
10001591,Persona1591,50,F,1.91
10001592,Persona1592,50,M,1.92
10001593,Persona1593,50,F,1.93
10001594,Persona1594,50,M,1.94
10001595,Persona1595,50,F,1.95
10001596,Persona1596,50,M,1.96
10001597,Persona1597,50,F,1.97
10001598,Persona1598,50,M,1.98
10001599,Persona1599,50,F,1.99
10001600,Persona1600,50,M,1.5
10001601,Persona1601,50,F,1.51
10001602,Persona1602,50,M,1.52
10001603,Persona1603,50,F,1.53
10001604,Persona1604,50,M,1.54
10001605,Persona1605,50,F,1.55
10001606,Persona1606,50,M,1.56
