=== STDOUT ===
Parseo exitoso
SequentialFile scanAll
id	dni	nombre	edad	genero	altura	
662	10000661	Persona66	40	F	1.610000	
663	10000662	Persona66	40	M	1.620000	
664	10000663	Persona66	40	F	1.630000	
665	10000664	Persona66	40	M	1.640000	
666	10000665	Persona66	40	F	1.650000	
667	10000666	Persona66	40	M	1.660000	
668	10000667	Persona66	40	F	1.670000	
669	10000668	Persona66	40	M	1.680000	
670	10000669	Persona66	40	F	1.690000	
671	10000670	Persona67	40	M	1.700000	
672	10000671	Persona67	40	F	1.710000	
673	10000672	Persona67	40	M	1.720000	
674	10000673	Persona67	40	F	1.730000	
675	10000674	Persona67	40	M	1.740000	
676	10000675	Persona67	40	F	1.750000	
677	10000676	Persona67	40	M	1.760000	
678	10000677	Persona67	40	F	1.770000	
679	10000678	Persona67	40	M	1.780000	
680	10000679	Persona67	40	F	1.790000	
681	10000680	Persona68	40	M	1.800000	
682	10000681	Persona68	40	F	1.810000	
683	10000682	Persona68	40	M	1.820000	
684	10000683	Persona68	40	F	1.830000	
685	10000684	Persona68	40	M	1.840000	
686	10000685	Persona68	40	F	1.850000	
687	10000686	Persona68	40	M	1.860000	
688	10000687	Persona68	40	F	1.870000	
689	10000688	Persona68	40	M	1.880000	
690	10000689	Persona68	40	F	1.890000	
691	10000690	Persona69	40	M	1.900000	
692	10000691	Persona69	40	F	1.910000	
693	10000692	Persona69	40	M	1.920000	
694	10000693	Persona69	40	F	1.930000	
695	10000694	Persona69	40	M	1.940000	
696	10000695	Persona69	40	F	1.950000	
697	10000696	Persona69	40	M	1.960000	
698	10000697	Persona69	40	F	1.970000	
699	10000698	Persona69	40	M	1.980000	
700	10000699	Persona69	40	F	1.990000	
701	10000700	Persona70	40	M	1.500000	
702	10000701	Persona70	40	F	1.510000	
703	10000702	Persona70	40	M	1.520000	
704	10000703	Persona70	40	F	1.530000	
705	10000704	Persona70	40	M	1.540000	
706	10000705	Persona70	40	F	1.550000	
707	10000706	Persona70	40	M	1.560000	
708	10000707	Persona70	40	F	1.570000	
709	10000708	Persona70	40	M	1.580000	
710	10000709	Persona70	40	F	1.590000	
711	10000710	Persona71	40	M	1.600000	
712	10000711	Persona71	40	F	1.610000	
713	10000712	Persona71	40	M	1.620000	
714	10000713	Persona71	40	F	1.630000	
715	10000714	Persona71	40	M	1.640000	
716	10000715	Persona71	40	F	1.650000	
717	10000716	Persona71	40	M	1.660000	
718	10000717	Persona71	40	F	1.670000	
719	10000718	Persona71	40	M	1.680000	
720	10000719	Persona71	40	F	1.690000	
721	10000720	Persona72	40	M	1.700000	
722	10000721	Persona72	40	F	1.710000	
723	10000722	Persona72	40	M	1.720000	
724	10000723	Persona72	40	F	1.730000	
725	10000724	Persona72	40	M	1.740000	
726	10000725	Persona72	40	F	1.750000	
727	10000726	Persona72	40	M	1.760000	
728	10000727	Persona72	40	F	1.770000	
729	10000728	Persona72	40	M	1.780000	
730	10000729	Persona72	40	F	1.790000	
731	10000730	Persona73	40	M	1.800000	
732	10000731	Persona73	40	F	1.810000	
733	10000732	Persona73	40	M	1.820000	
734	10000733	Persona73	40	F	1.830000	
735	10000734	Persona73	40	M	1.840000	
736	10000735	Persona73	40	F	1.850000	
737	10000736	Persona73	40	M	1.860000	
738	10000737	Persona73	40	F	1.870000	
739	10000738	Persona73	40	M	1.880000	
740	10000739	Persona73	40	F	1.890000	
741	10000740	Persona74	40	M	1.900000	
742	10000741	Persona74	40	F	1.910000	
743	10000742	Persona74	40	M	1.920000	
744	10000743	Persona74	40	F	1.930000	
745	10000744	Persona74	40	M	1.940000	
746	10000745	Persona74	40	F	1.950000	
747	10000746	Persona74	40	M	1.960000	
748	10000747	Persona74	40	F	1.970000	
749	10000748	Persona74	40	M	1.980000	
750	10000749	Persona74	40	F	1.990000	
751	10000750	Persona75	40	M	1.500000	
752	10000751	Persona75	40	F	1.510000	
753	10000752	Persona75	40	M	1.520000	
754	10000753	Persona75	40	F	1.530000	
755	10000754	Persona75	40	M	1.540000	
756	10000755	Persona75	40	F	1.550000	
757	10000756	Persona75	40	M	1.560000	
758	10000757	Persona75	40	F	1.570000	
759	10000758	Persona75	40	M	1.580000	
760	10000759	Persona75	40	F	1.590000	
761	10000760	Persona76	40	M	1.600000	
762	10000761	Persona76	40	F	1.610000	
763	10000762	Persona76	40	M	1.620000	
764	10000763	Persona76	40	F	1.630000	
765	10000764	Persona76	40	M	1.640000	
766	10000765	Persona76	40	F	1.650000	
767	10000766	Persona76	40	M	1.660000	
768	10000767	Persona76	40	F	1.670000	
769	10000768	Persona76	40	M	1.680000	
770	10000769	Persona76	40	F	1.690000	
771	10000770	Persona77	40	M	1.700000	
772	10000771	Persona77	40	F	1.710000	
773	10000772	Persona77	40	M	1.720000	
774	10000773	Persona77	40	F	1.730000	
775	10000774	Persona77	40	M	1.740000	
776	10000775	Persona77	40	F	1.750000	
777	10000776	Persona77	40	M	1.760000	
778	10000777	Persona77	40	F	1.770000	
779	10000778	Persona77	40	M	1.780000	
780	10000779	Persona77	40	F	1.790000	
781	10000780	Persona78	40	M	1.800000	
782	10000781	Persona78	40	F	1.810000	
783	10000782	Persona78	40	M	1.820000	
784	10000783	Persona78	40	F	1.830000	
785	10000784	Persona78	40	M	1.840000	
786	10000785	Persona78	40	F	1.850000	
787	10000786	Persona78	40	M	1.860000	
788	10000787	Persona78	40	F	1.870000	
789	10000788	Persona78	40	M	1.880000	
790	10000789	Persona78	40	F	1.890000	
791	10000790	Persona79	40	M	1.900000	
792	10000791	Persona79	40	F	1.910000	
793	10000792	Persona79	40	M	1.920000	
794	10000793	Persona79	40	F	1.930000	
795	10000794	Persona79	40	M	1.940000	
796	10000795	Persona79	40	F	1.950000	
797	10000796	Persona79	40	M	1.960000	
798	10000797	Persona79	40	F	1.970000	
799	10000798	Persona79	40	M	1.980000	
800	10000799	Persona79	40	F	1.990000	
801	10000800	Persona80	40	M	1.500000	
802	10000801	Persona80	40	F	1.510000	
803	10000802	Persona80	40	M	1.520000	
804	10000803	Persona80	40	F	1.530000	
805	10000804	Persona80	40	M	1.540000	
806	10000805	Persona80	40	F	1.550000	
807	10000806	Persona80	40	M	1.560000	
808	10000807	Persona80	40	F	1.570000	
809	10000808	Persona80	40	M	1.580000	
810	10000809	Persona80	40	F	1.590000	
811	10000810	Persona81	40	M	1.600000	
812	10000811	Persona81	40	F	1.610000	
813	10000812	Persona81	40	M	1.620000	
814	10000813	Persona81	40	F	1.630000	
815	10000814	Persona81	40	M	1.640000	
816	10000815	Persona81	40	F	1.650000	
817	10000816	Persona81	40	M	1.660000	
818	10000817	Persona81	40	F	1.670000	
819	10000818	Persona81	40	M	1.680000	
820	10000819	Persona81	40	F	1.690000	
821	10000820	Persona82	40	M	1.700000	
822	10000821	Persona82	40	F	1.710000	
823	10000822	Persona82	40	M	1.720000	
824	10000823	Persona82	40	F	1.730000	
825	10000824	Persona82	40	M	1.740000	
826	10000825	Persona82	40	F	1.750000	
827	10000826	Persona82	40	M	1.760000	
828	10000827	Persona82	40	F	1.770000	
829	10000828	Persona82	40	M	1.780000	
830	10000829	Persona82	40	F	1.790000	
831	10000830	Persona83	40	M	1.800000	
832	10000831	Persona83	40	F	1.810000	
833	10000832	Persona83	40	M	1.820000	
834	10000833	Persona83	40	F	1.830000	
835	10000834	Persona83	40	M	1.840000	
836	10000835	Persona83	40	F	1.850000	
837	10000836	Persona83	40	M	1.860000	
838	10000837	Persona83	40	F	1.870000	
839	10000838	Persona83	40	M	1.880000	
840	10000839	Persona83	40	F	1.890000	
841	10000840	Persona84	40	M	1.900000	
842	10000841	Persona84	40	F	1.910000	
843	10000842	Persona84	40	M	1.920000	
844	10000843	Persona84	40	F	1.930000	
845	10000844	Persona84	40	M	1.940000	
846	10000845	Persona84	40	F	1.950000	
847	10000846	Persona84	40	M	1.960000	
848	10000847	Persona84	40	F	1.970000	
849	10000848	Persona84	40	M	1.980000	
850	10000849	Persona84	40	F	1.990000	
851	10000850	Persona85	40	M	1.500000	
852	10000851	Persona85	40	F	1.510000	
853	10000852	Persona85	40	M	1.520000	
854	10000853	Persona85	40	F	1.530000	
855	10000854	Persona85	40	M	1.540000	
856	10000855	Persona85	40	F	1.550000	
857	10000856	Persona85	40	M	1.560000	
858	10000857	Persona85	40	F	1.570000	
859	10000858	Persona85	40	M	1.580000	
860	10000859	Persona85	40	F	1.590000	
861	10000860	Persona86	40	M	1.600000	
862	10000861	Persona86	40	F	1.610000	
863	10000862	Persona86	40	M	1.620000	
864	10000863	Persona86	40	F	1.630000	
865	10000864	Persona86	40	M	1.640000	
866	10000865	Persona86	40	F	1.650000	
867	10000866	Persona86	40	M	1.660000	
868	10000867	Persona86	40	F	1.670000	
869	10000868	Persona86	40	M	1.680000	
870	10000869	Persona86	40	F	1.690000	
871	10000870	Persona87	40	M	1.700000	
872	10000871	Persona87	40	F	1.710000	
873	10000872	Persona87	40	M	1.720000	
874	10000873	Persona87	40	F	1.730000	
875	10000874	Persona87	40	M	1.740000	
876	10000875	Persona87	40	F	1.750000	
877	10000876	Persona87	40	M	1.760000	
878	10000877	Persona87	40	F	1.770000	
879	10000878	Persona87	40	M	1.780000	
880	10000879	Persona87	40	F	1.790000	
881	10000880	Persona88	40	M	1.800000	
882	10000881	Persona88	40	F	1.810000	
883	10000882	Persona88	40	M	1.820000	
884	10000883	Persona88	40	F	1.830000	
885	10000884	Persona88	40	M	1.840000	
886	10000885	Persona88	40	F	1.850000	
887	10000886	Persona88	40	M	1.860000	
888	10000887	Persona88	40	F	1.870000	
889	10000888	Persona88	40	M	1.880000	
890	10000889	Persona88	40	F	1.890000	
891	10000890	Persona89	40	M	1.900000	
892	10000891	Persona89	40	F	1.910000	
893	10000892	Persona89	40	M	1.920000	
894	10000893	Persona89	40	F	1.930000	
895	10000894	Persona89	40	M	1.940000	
896	10000895	Persona89	40	F	1.950000	
897	10000896	Persona89	40	M	1.960000	
898	10000897	Persona89	40	F	1.970000	
899	10000898	Persona89	40	M	1.980000	
900	10000899	Persona89	40	F	1.990000	
901	10000900	Persona90	40	M	1.500000	
902	10000901	Persona90	40	F	1.510000	
903	10000902	Persona90	40	M	1.520000	
904	10000903	Persona90	40	F	1.530000	
905	10000904	Persona90	40	M	1.540000	
906	10000905	Persona90	40	F	1.550000	
907	10000906	Persona90	40	M	1.560000	
908	10000907	Persona90	40	F	1.570000	
909	10000908	Persona90	40	M	1.580000	
910	10000909	Persona90	40	F	1.590000	
911	10000910	Persona91	40	M	1.600000	
912	10000911	Persona91	40	F	1.610000	
913	10000912	Persona91	40	M	1.620000	
914	10000913	Persona91	40	F	1.630000	
915	10000914	Persona91	40	M	1.640000	
916	10000915	Persona91	40	F	1.650000	
917	10000916	Persona91	40	M	1.660000	
918	10000917	Persona91	40	F	1.670000	
919	10000918	Persona91	40	M	1.680000	
920	10000919	Persona91	40	F	1.690000	
921	10000920	Persona92	40	M	1.700000	
922	10000921	Persona92	40	F	1.710000	
923	10000922	Persona92	40	M	1.720000	
924	10000923	Persona92	40	F	1.730000	
925	10000924	Persona92	40	M	1.740000	
926	10000925	Persona92	40	F	1.750000	
927	10000926	Persona92	40	M	1.760000	
928	10000927	Persona92	40	F	1.770000	
929	10000928	Persona92	40	M	1.780000	
930	10000929	Persona92	40	F	1.790000	
931	10000930	Persona93	40	M	1.800000	
932	10000931	Persona93	40	F	1.810000	
933	10000932	Persona93	40	M	1.820000	
934	10000933	Persona93	40	F	1.830000	
935	10000934	Persona93	40	M	1.840000	
936	10000935	Persona93	40	F	1.850000	
937	10000936	Persona93	40	M	1.860000	
938	10000937	Persona93	40	F	1.870000	
939	10000938	Persona93	40	M	1.880000	
940	10000939	Persona93	40	F	1.890000	
941	10000940	Persona94	40	M	1.900000	
942	10000941	Persona94	40	F	1.910000	
943	10000942	Persona94	40	M	1.920000	
944	10000943	Persona94	40	F	1.930000	
945	10000944	Persona94	40	M	1.940000	
946	10000945	Persona94	40	F	1.950000	
947	10000946	Persona94	40	M	1.960000	
948	10000947	Persona94	40	F	1.970000	
949	10000948	Persona94	40	M	1.980000	
950	10000949	Persona94	40	F	1.990000	
951	10000950	Persona95	40	M	1.500000	
952	10000951	Persona95	40	F	1.510000	
953	10000952	Persona95	40	M	1.520000	
954	10000953	Persona95	40	F	1.530000	
955	10000954	Persona95	40	M	1.540000	
956	10000955	Persona95	40	F	1.550000	
957	10000956	Persona95	40	M	1.560000	
958	10000957	Persona95	40	F	1.570000	
959	10000958	Persona95	40	M	1.580000	
960	10000959	Persona95	40	F	1.590000	
961	10000960	Persona96	40	M	1.600000	
962	10000961	Persona96	40	F	1.610000	
963	10000962	Persona96	40	M	1.620000	
964	10000963	Persona96	40	F	1.630000	
965	10000964	Persona96	40	M	1.640000	
966	10000965	Persona96	40	F	1.650000	
967	10000966	Persona96	40	M	1.660000	
968	10000967	Persona96	40	F	1.670000	
969	10000968	Persona96	40	M	1.680000	
970	10000969	Persona96	40	F	1.690000	
971	10000970	Persona97	40	M	1.700000	
972	10000971	Persona97	40	F	1.710000	
973	10000972	Persona97	40	M	1.720000	
974	10000973	Persona97	40	F	1.730000	
975	10000974	Persona97	40	M	1.740000	
976	10000975	Persona97	40	F	1.750000	
977	10000976	Persona97	40	M	1.760000	
978	10000977	Persona97	40	F	1.770000	
979	10000978	Persona97	40	M	1.780000	
980	10000979	Persona97	40	F	1.790000	
981	10000980	Persona98	40	M	1.800000	
982	10000981	Persona98	40	F	1.810000	
983	10000982	Persona98	40	M	1.820000	
984	10000983	Persona98	40	F	1.830000	
985	10000984	Persona98	40	M	1.840000	
986	10000985	Persona98	40	F	1.850000	
987	10000986	Persona98	40	M	1.860000	
988	10000987	Persona98	40	F	1.870000	
989	10000988	Persona98	40	M	1.880000	
990	10000989	Persona98	40	F	1.890000	
991	10000990	Persona99	40	M	1.900000	
992	10000991	Persona99	40	F	1.910000	
993	10000992	Persona99	40	M	1.920000	
994	10000993	Persona99	40	F	1.930000	
995	10000994	Persona99	40	M	1.940000	
996	10000995	Persona99	40	F	1.950000	
997	10000996	Persona99	40	M	1.960000	
998	10000997	Persona99	40	F	1.970000	
999	10000998	Persona99	40	M	1.980000	
1000	10000999	Persona99	40	F	1.990000	
1001	10001000	Persona10	50	M	1.500000	
1002	10001001	Persona10	50	F	1.510000	
1003	10001002	Persona10	50	M	1.520000	
1004	10001003	Persona10	50	F	1.530000	
1005	10001004	Persona10	50	M	1.540000	
1006	10001005	Persona10	50	F	1.550000	
1007	10001006	Persona10	50	M	1.560000	
1008	10001007	Persona10	50	F	1.570000	
1009	10001008	Persona10	50	M	1.580000	
1010	10001009	Persona10	50	F	1.590000	
1011	10001010	Persona10	50	M	1.600000	
1012	10001011	Persona10	50	F	1.610000	
1013	10001012	Persona10	50	M	1.620000	
1014	10001013	Persona10	50	F	1.630000	
1015	10001014	Persona10	50	M	1.640000	
1016	10001015	Persona10	50	F	1.650000	
1017	10001016	Persona10	50	M	1.660000	
1018	10001017	Persona10	50	F	1.670000	
1019	10001018	Persona10	50	M	1.680000	
1020	10001019	Persona10	50	F	1.690000	
1021	10001020	Persona10	50	M	1.700000	
1022	10001021	Persona10	50	F	1.710000	
1023	10001022	Persona10	50	M	1.720000	
1024	10001023	Persona10	50	F	1.730000	
1025	10001024	Persona10	50	M	1.740000	
1026	10001025	Persona10	50	F	1.750000	
1027	10001026	Persona10	50	M	1.760000	
1028	10001027	Persona10	50	F	1.770000	
1029	10001028	Persona10	50	M	1.780000	
1030	10001029	Persona10	50	F	1.790000	
1031	10001030	Persona10	50	M	1.800000	
1032	10001031	Persona10	50	F	1.810000	
1033	10001032	Persona10	50	M	1.820000	
1034	10001033	Persona10	50	F	1.830000	
1035	10001034	Persona10	50	M	1.840000	
1036	10001035	Persona10	50	F	1.850000	
1037	10001036	Persona10	50	M	1.860000	
1038	10001037	Persona10	50	F	1.870000	
1039	10001038	Persona10	50	M	1.880000	
1040	10001039	Persona10	50	F	1.890000	
1041	10001040	Persona10	50	M	1.900000	
1042	10001041	Persona10	50	F	1.910000	
1043	10001042	Persona10	50	M	1.920000	
1044	10001043	Persona10	50	F	1.930000	
1045	10001044	Persona10	50	M	1.940000	
1046	10001045	Persona10	50	F	1.950000	
1047	10001046	Persona10	50	M	1.960000	
1048	10001047	Persona10	50	F	1.970000	
1049	10001048	Persona10	50	M	1.980000	
1050	10001049	Persona10	50	F	1.990000	
1051	10001050	Persona10	50	M	1.500000	
1052	10001051	Persona10	50	F	1.510000	
1053	10001052	Persona10	50	M	1.520000	
1054	10001053	Persona10	50	F	1.530000	
1055	10001054	Persona10	50	M	1.540000	
1056	10001055	Persona10	50	F	1.550000	
1057	10001056	Persona10	50	M	1.560000	
1058	10001057	Persona10	50	F	1.570000	
1059	10001058	Persona10	50	M	1.580000	
1060	10001059	Persona10	50	F	1.590000	
1061	10001060	Persona10	50	M	1.600000	
1062	10001061	Persona10	50	F	1.610000	
1063	10001062	Persona10	50	M	1.620000	
1064	10001063	Persona10	50	F	1.630000	
1065	10001064	Persona10	50	M	1.640000	
1066	10001065	Persona10	50	F	1.650000	
1067	10001066	Persona10	50	M	1.660000	
1068	10001067	Persona10	50	F	1.670000	
1069	10001068	Persona10	50	M	1.680000	
1070	10001069	Persona10	50	F	1.690000	
1071	10001070	Persona10	50	M	1.700000	
1072	10001071	Persona10	50	F	1.710000	
1073	10001072	Persona10	50	M	1.720000	
1074	10001073	Persona10	50	F	1.730000	
1075	10001074	Persona10	50	M	1.740000	
1076	10001075	Persona10	50	F	1.750000	
1077	10001076	Persona10	50	M	1.760000	
1078	10001077	Persona10	50	F	1.770000	
1079	10001078	Persona10	50	M	1.780000	
1080	10001079	Persona10	50	F	1.790000	
1081	10001080	Persona10	50	M	1.800000	
1082	10001081	Persona10	50	F	1.810000	
1083	10001082	Persona10	50	M	1.820000	
1084	10001083	Persona10	50	F	1.830000	
1085	10001084	Persona10	50	M	1.840000	
1086	10001085	Persona10	50	F	1.850000	
1087	10001086	Persona10	50	M	1.860000	
1088	10001087	Persona10	50	F	1.870000	
1089	10001088	Persona10	50	M	1.880000	
1090	10001089	Persona10	50	F	1.890000	
1091	10001090	Persona10	50	M	1.900000	
1092	10001091	Persona10	50	F	1.910000	
1093	10001092	Persona10	50	M	1.920000	
1094	10001093	Persona10	50	F	1.930000	
1095	10001094	Persona10	50	M	1.940000	
1096	10001095	Persona10	50	F	1.950000	
1097	10001096	Persona10	50	M	1.960000	
1098	10001097	Persona10	50	F	1.970000	
1099	10001098	Persona10	50	M	1.980000	
1100	10001099	Persona10	50	F	1.990000	
1101	10001100	Persona11	50	M	1.500000	
1102	10001101	Persona11	50	F	1.510000	
1103	10001102	Persona11	50	M	1.520000	
1104	10001103	Persona11	50	F	1.530000	
1105	10001104	Persona11	50	M	1.540000	
1106	10001105	Persona11	50	F	1.550000	
1107	10001106	Persona11	50	M	1.560000	
1108	10001107	Persona11	50	F	1.570000	
1109	10001108	Persona11	50	M	1.580000	
1110	10001109	Persona11	50	F	1.590000	
1111	10001110	Persona11	50	M	1.600000	
1112	10001111	Persona11	50	F	1.610000	
1113	10001112	Persona11	50	M	1.620000	
1114	10001113	Persona11	50	F	1.630000	
1115	10001114	Persona11	50	M	1.640000	
1116	10001115	Persona11	50	F	1.650000	
1117	10001116	Persona11	50	M	1.660000	
1118	10001117	Persona11	50	F	1.670000	
1119	10001118	Persona11	50	M	1.680000	
1120	10001119	Persona11	50	F	1.690000	
1121	10001120	Persona11	50	M	1.700000	
1122	10001121	Persona11	50	F	1.710000	
1123	10001122	Persona11	50	M	1.720000	
1124	10001123	Persona11	50	F	1.730000	
1125	10001124	Persona11	50	M	1.740000	
1126	10001125	Persona11	50	F	1.750000	
1127	10001126	Persona11	50	M	1.760000	
1128	10001127	Persona11	50	F	1.770000	
1129	10001128	Persona11	50	M	1.780000	
1130	10001129	Persona11	50	F	1.790000	
1131	10001130	Persona11	50	M	1.800000	
1132	10001131	Persona11	50	F	1.810000	
1133	10001132	Persona11	50	M	1.820000	
1134	10001133	Persona11	50	F	1.830000	
1135	10001134	Persona11	50	M	1.840000	
1136	10001135	Persona11	50	F	1.850000	
1137	10001136	Persona11	50	M	1.860000	
1138	10001137	Persona11	50	F	1.870000	
1139	10001138	Persona11	50	M	1.880000	
1140	10001139	Persona11	50	F	1.890000	
1141	10001140	Persona11	50	M	1.900000	
1142	10001141	Persona11	50	F	1.910000	
1143	10001142	Persona11	50	M	1.920000	
1144	10001143	Persona11	50	F	1.930000	
1145	10001144	Persona11	50	M	1.940000	
1146	10001145	Persona11	50	F	1.950000	
1147	10001146	Persona11	50	M	1.960000	
1148	10001147	Persona11	50	F	1.970000	
1149	10001148	Persona11	50	M	1.980000	
1150	10001149	Persona11	50	F	1.990000	
1151	10001150	Persona11	50	M	1.500000	
1152	10001151	Persona11	50	F	1.510000	
1153	10001152	Persona11	50	M	1.520000	
1154	10001153	Persona11	50	F	1.530000	
1155	10001154	Persona11	50	M	1.540000	
1156	10001155	Persona11	50	F	1.550000	
1157	10001156	Persona11	50	M	1.560000	
1158	10001157	Persona11	50	F	1.570000	
1159	10001158	Persona11	50	M	1.580000	
1160	10001159	Persona11	50	F	1.590000	
1161	10001160	Persona11	50	M	1.600000	
1162	10001161	Persona11	50	F	1.610000	
1163	10001162	Persona11	50	M	1.620000	
1164	10001163	Persona11	50	F	1.630000	
1165	10001164	Persona11	50	M	1.640000	
1166	10001165	Persona11	50	F	1.650000	
1167	10001166	Persona11	50	M	1.660000	
1168	10001167	Persona11	50	F	1.670000	
1169	10001168	Persona11	50	M	1.680000	
1170	10001169	Persona11	50	F	1.690000	
1171	10001170	Persona11	50	M	1.700000	
1172	10001171	Persona11	50	F	1.710000	
1173	10001172	Persona11	50	M	1.720000	
1174	10001173	Persona11	50	F	1.730000	
1175	10001174	Persona11	50	M	1.740000	
1176	10001175	Persona11	50	F	1.750000	
1177	10001176	Persona11	50	M	1.760000	
1178	10001177	Persona11	50	F	1.770000	
1179	10001178	Persona11	50	M	1.780000	
1180	10001179	Persona11	50	F	1.790000	
1181	10001180	Persona11	50	M	1.800000	
1182	10001181	Persona11	50	F	1.810000	
1183	10001182	Persona11	50	M	1.820000	
1184	10001183	Persona11	50	F	1.830000	
1185	10001184	Persona11	50	M	1.840000	
1186	10001185	Persona11	50	F	1.850000	
1187	10001186	Persona11	50	M	1.860000	
1188	10001187	Persona11	50	F	1.870000	
1189	10001188	Persona11	50	M	1.880000	
1190	10001189	Persona11	50	F	1.890000	
1191	10001190	Persona11	50	M	1.900000	
1192	10001191	Persona11	50	F	1.910000	
1193	10001192	Persona11	50	M	1.920000	
1194	10001193	Persona11	50	F	1.930000	
1195	10001194	Persona11	50	M	1.940000	
1196	10001195	Persona11	50	F	1.950000	
1197	10001196	Persona11	50	M	1.960000	
1198	10001197	Persona11	50	F	1.970000	
1199	10001198	Persona11	50	M	1.980000	
1200	10001199	Persona11	50	F	1.990000	
1201	10001200	Persona12	50	M	1.500000	
1202	10001201	Persona12	50	F	1.510000	
1203	10001202	Persona12	50	M	1.520000	
1204	10001203	Persona12	50	F	1.530000	
1205	10001204	Persona12	50	M	1.540000	
1206	10001205	Persona12	50	F	1.550000	
1207	10001206	Persona12	50	M	1.560000	
1208	10001207	Persona12	50	F	1.570000	
1209	10001208	Persona12	50	M	1.580000	
1210	10001209	Persona12	50	F	1.590000	
1211	10001210	Persona12	50	M	1.600000	
1212	10001211	Persona12	50	F	1.610000	
1213	10001212	Persona12	50	M	1.620000	
1214	10001213	Persona12	50	F	1.630000	
1215	10001214	Persona12	50	M	1.640000	
1216	10001215	Persona12	50	F	1.650000	
1217	10001216	Persona12	50	M	1.660000	
1218	10001217	Persona12	50	F	1.670000	
1219	10001218	Persona12	50	M	1.680000	
1220	10001219	Persona12	50	F	1.690000	
1221	10001220	Persona12	50	M	1.700000	
1222	10001221	Persona12	50	F	1.710000	
1223	10001222	Persona12	50	M	1.720000	
1224	10001223	Persona12	50	F	1.730000	
1225	10001224	Persona12	50	M	1.740000	
1226	10001225	Persona12	50	F	1.750000	
1227	10001226	Persona12	50	M	1.760000	
1228	10001227	Persona12	50	F	1.770000	
1229	10001228	Persona12	50	M	1.780000	
1230	10001229	Persona12	50	F	1.790000	
1231	10001230	Persona12	50	M	1.800000	
1232	10001231	Persona12	50	F	1.810000	
1233	10001232	Persona12	50	M	1.820000	
1234	10001233	Persona12	50	F	1.830000	
1235	10001234	Persona12	50	M	1.840000	
1236	10001235	Persona12	50	F	1.850000	
1237	10001236	Persona12	50	M	1.860000	
1238	10001237	Persona12	50	F	1.870000	
1239	10001238	Persona12	50	M	1.880000	
1240	10001239	Persona12	50	F	1.890000	
1241	10001240	Persona12	50	M	1.900000	
1242	10001241	Persona12	50	F	1.910000	
1243	10001242	Persona12	50	M	1.920000	
1244	10001243	Persona12	50	F	1.930000	
1245	10001244	Persona12	50	M	1.940000	
1246	10001245	Persona12	50	F	1.950000	
1247	10001246	Persona12	50	M	1.960000	
1248	10001247	Persona12	50	F	1.970000	
1249	10001248	Persona12	50	M	1.980000	
1250	10001249	Persona12	50	F	1.990000	
1251	10001250	Persona12	50	M	1.500000	
1252	10001251	Persona12	50	F	1.510000	
1253	10001252	Persona12	50	M	1.520000	
1254	10001253	Persona12	50	F	1.530000	
1255	10001254	Persona12	50	M	1.540000	
1256	10001255	Persona12	50	F	1.550000	
1257	10001256	Persona12	50	M	1.560000	
1258	10001257	Persona12	50	F	1.570000	
1259	10001258	Persona12	50	M	1.580000	
1260	10001259	Persona12	50	F	1.590000	
1261	10001260	Persona12	50	M	1.600000	
1262	10001261	Persona12	50	F	1.610000	
1263	10001262	Persona12	50	M	1.620000	
1264	10001263	Persona12	50	F	1.630000	
1265	10001264	Persona12	50	M	1.640000	
1266	10001265	Persona12	50	F	1.650000	
1267	10001266	Persona12	50	M	1.660000	
1268	10001267	Persona12	50	F	1.670000	
1269	10001268	Persona12	50	M	1.680000	
1270	10001269	Persona12	50	F	1.690000	
1271	10001270	Persona12	50	M	1.700000	
1272	10001271	Persona12	50	F	1.710000	
1273	10001272	Persona12	50	M	1.720000	
1274	10001273	Persona12	50	F	1.730000	
1275	10001274	Persona12	50	M	1.740000	
1276	10001275	Persona12	50	F	1.750000	
1277	10001276	Persona12	50	M	1.760000	
1278	10001277	Persona12	50	F	1.770000	
1279	10001278	Persona12	50	M	1.780000	
1280	10001279	Persona12	50	F	1.790000	
1281	10001280	Persona12	50	M	1.800000	
1282	10001281	Persona12	50	F	1.810000	
1283	10001282	Persona12	50	M	1.820000	
1284	10001283	Persona12	50	F	1.830000	
1285	10001284	Persona12	50	M	1.840000	
1286	10001285	Persona12	50	F	1.850000	
1287	10001286	Persona12	50	M	1.860000	
1288	10001287	Persona12	50	F	1.870000	
1289	10001288	Persona12	50	M	1.880000	
1290	10001289	Persona12	50	F	1.890000	
1291	10001290	Persona12	50	M	1.900000	
1292	10001291	Persona12	50	F	1.910000	
1293	10001292	Persona12	50	M	1.920000	
1294	10001293	Persona12	50	F	1.930000	
1295	10001294	Persona12	50	M	1.940000	
1296	10001295	Persona12	50	F	1.950000	
1297	10001296	Persona12	50	M	1.960000	
1298	10001297	Persona12	50	F	1.970000	
1299	10001298	Persona12	50	M	1.980000	
1300	10001299	Persona12	50	F	1.990000	
1301	10001300	Persona13	50	M	1.500000	
1302	10001301	Persona13	50	F	1.510000	
1303	10001302	Persona13	50	M	1.520000	
1304	10001303	Persona13	50	F	1.530000	
1305	10001304	Persona13	50	M	1.540000	
1306	10001305	Persona13	50	F	1.550000	
1307	10001306	Persona13	50	M	1.560000	
1308	10001307	Persona13	50	F	1.570000	
1309	10001308	Persona13	50	M	1.580000	
1310	10001309	Persona13	50	F	1.590000	
